station,departure_plan_datetime,category,long,lat,arrival_delay_m,departure_delay_m,departure_plan_hour,date,hour,day_of_week,state,city,temperature,rained
Nauen,2024-06-25 11:00:00,3.000000,12.885559,52.612696,0.166667,0.166667,11.000000,2024-06-25,11,1,Brandenburg,Nauen,25.200000,False
Cottbus Hbf,2024-06-26 07:00:00,2.000000,14.324162,51.750957,0.250000,0.125000,7.000000,2024-06-26,7,2,Brandenburg,Cottbus,24.250000,False
Humboldthain,2024-06-24 21:00:00,4.000000,13.379277,52.544795,0.400000,0.400000,21.000000,2024-06-24,21,0,Berlin,Berlin,18.300000,False
Wünsdorf Waldstadt,2024-06-26 21:00:00,5.000000,13.468145,52.165559,1.500000,1.500000,21.000000,2024-06-26,21,2,Brandenburg,Zossen,22.550000,False
Bornholmer Straße,2024-06-26 08:00:00,3.000000,13.397943,52.554491,0.479167,0.375000,8.000000,2024-06-26,8,2,Berlin,Berlin,26.300000,False
Berlin-Kaulsdorf,2024-06-23 18:00:00,4.000000,13.588940,52.512093,0.000000,0.166667,18.000000,2024-06-23,18,6,Berlin,Berlin,19.200000,False
Poelchaustraße,2024-06-26 21:00:00,5.000000,13.535381,52.535593,0.000000,0.083333,21.000000,2024-06-26,21,2,Berlin,Berlin,22.150000,False
Rathaus Steglitz,2024-06-25 04:00:00,4.000000,13.322948,52.455833,0.000000,0.000000,4.000000,2024-06-25,4,1,Berlin,Berlin,14.900000,False
Potsdam Charlottenhof,2024-06-25 03:00:00,4.000000,13.036496,52.392800,0.000000,0.000000,3.000000,2024-06-25,3,1,Brandenburg,Potsdam,14.900000,False
Flughafen BER,2024-06-26 22:00:00,2.000000,13.511950,52.364804,0.166667,0.166667,22.000000,2024-06-26,22,2,Brandenburg,Schönefeld,22.700000,False
Sundgauer Straße,2024-06-25 01:00:00,5.000000,13.274377,52.436544,0.000000,0.000000,1.000000,2024-06-25,1,1,Berlin,Berlin,14.350000,False
Berlin Potsdamer Platz,2024-06-25 14:00:00,2.000000,13.375988,52.509379,0.600000,0.500000,14.000000,2024-06-25,14,1,Berlin,Berlin,26.500000,False
Borgsdorf,2024-06-24 23:00:00,5.000000,13.276750,52.715252,1.000000,1.166667,23.000000,2024-06-24,23,0,Brandenburg,Hohen Neuendorf OTBorgsdo,15.350000,False
Luckenwalde,2024-06-27 07:00:00,5.000000,13.160409,52.090590,0.250000,1.250000,7.000000,2024-06-27,7,3,Brandenburg,Luckenwalde,23.000000,False
Landsberger Allee,2024-06-26 18:00:00,4.000000,13.454567,52.529593,1.944444,1.888889,18.000000,2024-06-26,18,2,Berlin,Berlin,25.900000,False
Gransee,2024-06-24 20:00:00,5.000000,13.167120,53.001076,0.000000,0.000000,20.000000,2024-06-24,20,0,Brandenburg,Gransee,19.100000,False
Luckenwalde,2024-06-24 10:00:00,5.000000,13.160409,52.090590,0.750000,1.000000,10.000000,2024-06-24,10,0,Brandenburg,Luckenwalde,21.900000,False
Rangsdorf,2024-06-25 13:00:00,5.000000,13.430890,52.293948,0.000000,0.500000,13.000000,2024-06-25,13,1,Brandenburg,Rangsdorf,25.400000,False
Julius-Leber-Brücke,2024-06-25 15:00:00,5.000000,13.361266,52.486519,0.611111,0.666667,15.000000,2024-06-25,15,1,Berlin,Berlin,25.450000,False
Südende,2024-06-25 09:00:00,5.000000,13.353894,52.448457,0.083333,0.166667,9.000000,2024-06-25,9,1,Berlin,Berlin,23.800000,False
Rangsdorf,2024-06-24 13:00:00,5.000000,13.430890,52.293948,0.000000,0.500000,13.000000,2024-06-24,13,0,Brandenburg,Rangsdorf,24.100000,False
Eisenhüttenstadt,2024-06-27 16:00:00,5.000000,14.658435,52.147980,0.000000,0.000000,16.000000,2024-06-27,16,3,Brandenburg,Eisenhüttenstadt,28.700000,True
Wildau,2024-06-24 22:00:00,5.000000,13.633779,52.319935,0.166667,0.166667,22.000000,2024-06-24,22,0,Brandenburg,Wildau,15.950000,False
Zeuthen,2024-06-27 13:00:00,5.000000,13.627173,52.348936,0.333333,0.166667,13.000000,2024-06-27,13,3,Brandenburg,Zeuthen,28.850000,False
Potsdam Charlottenhof,2024-06-26 15:00:00,4.000000,13.036496,52.392800,1.083333,1.083333,15.000000,2024-06-26,15,2,Brandenburg,Potsdam,30.700000,False
Berlin Potsdamer Platz,2024-06-25 00:00:00,2.000000,13.375988,52.509379,0.000000,0.000000,0.000000,2024-06-25,0,1,Berlin,Berlin,16.200000,False
Berlin-Köpenick,2024-06-26 19:00:00,4.000000,13.580942,52.458610,0.846154,0.769231,19.000000,2024-06-26,19,2,Berlin,Berlin,25.900000,False
Berlin-Grunewald,2024-06-23 18:00:00,4.000000,13.261720,52.488693,0.083333,0.000000,18.000000,2024-06-23,18,6,Berlin,Berlin,20.400000,False
Rahnsdorf,2024-06-26 01:00:00,5.000000,13.690405,52.451536,0.000000,0.000000,1.000000,2024-06-26,1,2,Berlin,Berlin,16.950000,False
Berlin-Buch,2024-06-26 02:00:00,4.000000,13.492286,52.636162,0.500000,0.500000,2.000000,2024-06-26,2,2,Berlin,Berlin,17.600000,False
Berlin-Kaulsdorf,2024-06-25 06:00:00,4.000000,13.588940,52.512093,0.100000,0.050000,6.000000,2024-06-25,6,1,Berlin,Berlin,19.450000,False
Berlin-Karow,2024-06-27 12:00:00,4.000000,13.469204,52.614884,0.133333,0.133333,12.000000,2024-06-27,12,3,Berlin,Berlin,28.950000,False
Berlin-Lichterfelde Ost,2024-06-26 16:00:00,3.000000,13.328556,52.429451,1.333333,1.666667,16.000000,2024-06-26,16,2,Berlin,Berlin,30.650000,False
Albrechtshof,2024-06-26 02:00:00,5.000000,13.128917,52.549396,0.000000,0.000000,2.000000,2024-06-26,2,2,Berlin,Berlin,17.100000,False
Berlin Brandenburger Tor,2024-06-23 13:00:00,4.000000,13.381815,52.516506,0.266667,0.266667,13.000000,2024-06-23,13,6,Berlin,Berlin,22.000000,False
Berlin-Adlershof,2024-06-25 05:00:00,4.000000,13.541129,52.435031,0.103448,0.137931,5.000000,2024-06-25,5,1,Berlin,Berlin,17.600000,False
Springpfuhl,2024-06-26 05:00:00,4.000000,13.536740,52.526348,0.055556,0.055556,5.000000,2024-06-26,5,2,Berlin,Berlin,19.400000,False
Alexanderplatz,2024-06-26 15:00:00,3.000000,13.410961,52.521481,0.642857,0.714286,15.000000,2024-06-26,15,2,Berlin,Berlin,30.500000,False
Hirschgarten,2024-06-27 06:00:00,5.000000,13.602134,52.457968,0.083333,0.083333,6.000000,2024-06-27,6,3,Berlin,Berlin,23.100000,False
Berlin-Charlottenburg,2024-06-26 21:00:00,3.000000,13.302330,52.504213,0.375000,0.875000,21.000000,2024-06-26,21,2,Berlin,Berlin,24.250000,False
Wünsdorf Waldstadt,2024-06-23 22:00:00,5.000000,13.468145,52.165559,0.000000,0.000000,22.000000,2024-06-23,22,6,Brandenburg,Zossen,13.550000,False
Warschauer Straße,2024-06-27 11:00:00,4.000000,13.451646,52.505976,0.288889,0.288889,11.000000,2024-06-27,11,3,Berlin,Berlin,26.850000,False
Sedlitz Ost,2024-06-24 10:00:00,5.000000,14.055252,51.553101,1.000000,1.250000,10.000000,2024-06-24,10,0,Brandenburg,Senftenberg,22.300000,False
Rathaus Steglitz,2024-06-27 14:00:00,4.000000,13.322948,52.455833,0.133333,0.200000,14.000000,2024-06-27,14,3,Berlin,Berlin,30.350000,False
Hohenzollerndamm,2024-06-27 08:00:00,4.000000,13.300257,52.488556,0.161290,0.096774,8.000000,2024-06-27,8,3,Berlin,Berlin,24.350000,False
Berlin-Hohenschönhausen,2024-06-25 06:00:00,3.000000,13.512422,52.566002,0.400000,0.600000,6.000000,2024-06-25,6,1,Berlin,Berlin,19.450000,False
Berlin-Friedrichshagen,2024-06-26 01:00:00,4.000000,13.624600,52.457247,0.000000,0.000000,1.000000,2024-06-26,1,2,Berlin,Berlin,16.950000,False
Berlin-Schlachtensee,2024-06-27 14:00:00,4.000000,13.215025,52.439976,0.000000,0.000000,14.000000,2024-06-27,14,3,Berlin,Berlin,30.350000,False
Berlin Frankfurter Allee,2024-06-24 08:00:00,3.000000,13.474410,52.515168,0.027778,0.027778,8.000000,2024-06-24,8,0,Berlin,Berlin,20.150000,False
Friedrichsfelde Ost,2024-06-25 21:00:00,4.000000,13.520254,52.514169,0.466667,0.533333,21.000000,2024-06-25,21,1,Berlin,Berlin,19.300000,False
Schönefeld (bei Berlin),2024-06-24 14:00:00,3.000000,13.512710,52.391062,0.071429,0.142857,14.000000,2024-06-24,14,0,Brandenburg,Schönefeld,24.350000,False
Bad Belzig,2024-06-26 17:00:00,5.000000,12.594981,52.135969,2.000000,1.666667,17.000000,2024-06-26,17,2,Brandenburg,Belzig,28.650000,False
Oranienburg,2024-06-27 05:00:00,3.000000,13.249613,52.753653,0.125000,0.125000,5.000000,2024-06-27,5,3,Brandenburg,Oranienburg,23.300000,False
Humboldthain,2024-06-24 22:00:00,4.000000,13.379277,52.544795,0.307692,0.346154,22.000000,2024-06-24,22,0,Berlin,Berlin,17.100000,False
Baumschulenweg,2024-06-26 11:00:00,4.000000,13.490097,52.467244,0.222222,0.166667,11.000000,2024-06-26,11,2,Berlin,Berlin,29.450000,False
Osdorferstraße,2024-06-26 07:00:00,5.000000,13.314288,52.418841,0.333333,0.250000,7.000000,2024-06-26,7,2,Berlin,Berlin,23.500000,False
Trebbin,2024-06-25 18:00:00,5.000000,13.230382,52.217618,0.500000,0.000000,18.000000,2024-06-25,18,1,Brandenburg,Trebbin,23.350000,False
Schönefeld (bei Berlin),2024-06-25 12:00:00,3.000000,13.512710,52.391062,0.066667,0.066667,12.000000,2024-06-25,12,1,Brandenburg,Schönefeld,25.250000,False
Waidmannslust,2024-06-23 15:00:00,4.000000,13.320996,52.606480,0.000000,0.111111,15.000000,2024-06-23,15,6,Berlin,Berlin,22.700000,False
Bernau (b Berlin),2024-06-26 11:00:00,3.000000,13.592641,52.675569,0.250000,0.500000,11.000000,2024-06-26,11,2,Brandenburg,Bernau bei Berlin,29.100000,False
Priesterweg,2024-06-27 06:00:00,4.000000,13.356281,52.459914,0.500000,0.625000,6.000000,2024-06-27,6,3,Berlin,Berlin,24.000000,False
Berlin-Lichtenberg,2024-06-26 21:00:00,2.000000,13.496693,52.510135,0.428571,1.142857,21.000000,2024-06-26,21,2,Berlin,Berlin,22.150000,False
Berlin-Rummelsburg,2024-06-27 13:00:00,4.000000,13.478362,52.501309,0.000000,0.076923,13.000000,2024-06-27,13,3,Berlin,Berlin,28.500000,False
Sonnenallee,2024-06-25 07:00:00,4.000000,13.455851,52.473101,0.083333,0.125000,7.000000,2024-06-25,7,1,Berlin,Berlin,22.300000,False
Berlin-Halensee,2024-06-26 21:00:00,4.000000,13.290326,52.496254,0.045455,0.090909,21.000000,2024-06-26,21,2,Berlin,Berlin,24.250000,False
Oranienburg,2024-06-25 12:00:00,3.000000,13.249613,52.753653,1.200000,1.100000,12.000000,2024-06-25,12,1,Brandenburg,Oranienburg,26.700000,False
Johannisthal,2024-06-24 05:00:00,4.000000,13.523680,52.446905,0.066667,0.066667,5.000000,2024-06-24,5,0,Berlin,Berlin,17.400000,False
Johannisthal,2024-06-23 19:00:00,4.000000,13.523680,52.446905,0.125000,0.125000,19.000000,2024-06-23,19,6,Berlin,Berlin,19.900000,False
Berlin Zoologischer Garten,2024-06-27 01:00:00,2.000000,13.332445,52.507341,0.000000,5.000000,1.000000,2024-06-27,1,3,Berlin,Berlin,21.150000,False
Rathaus Steglitz,2024-06-27 10:00:00,4.000000,13.322948,52.455833,0.166667,0.333333,10.000000,2024-06-27,10,3,Berlin,Berlin,24.250000,True
Babelsberg,2024-06-24 21:00:00,4.000000,13.092871,52.391391,0.125000,0.375000,21.000000,2024-06-24,21,0,Brandenburg,Potsdam,18.100000,False
Olympiastadion,2024-06-23 20:00:00,3.000000,13.242389,52.511166,0.076923,0.076923,20.000000,2024-06-23,20,6,Berlin,Berlin,17.850000,False
Rathaus Steglitz,2024-06-25 20:00:00,4.000000,13.322948,52.455833,0.666667,0.722222,20.000000,2024-06-25,20,1,Berlin,Berlin,20.750000,False
Berlin-Lichterfelde Ost,2024-06-25 06:00:00,3.000000,13.328556,52.429451,0.200000,0.400000,6.000000,2024-06-25,6,1,Berlin,Berlin,19.250000,False
Botanischer Garten,2024-06-24 01:00:00,4.000000,13.306766,52.447784,1.666667,1.833333,1.000000,2024-06-24,1,0,Berlin,Berlin,12.750000,False
Heiligensee,2024-06-23 15:00:00,4.000000,13.229278,52.624586,0.166667,0.166667,15.000000,2024-06-23,15,6,Berlin,Berlin,22.400000,False
Berlin-Charlottenburg,2024-06-23 14:00:00,3.000000,13.302330,52.504213,0.714286,0.857143,14.000000,2024-06-23,14,6,Berlin,Berlin,21.900000,False
Michendorf,2024-06-24 09:00:00,4.000000,13.030688,52.316344,0.500000,0.500000,9.000000,2024-06-24,9,0,Brandenburg,Michendorf,21.000000,False
Berlin-Lichtenberg,2024-06-25 23:00:00,2.000000,13.496693,52.510135,1.000000,1.000000,23.000000,2024-06-25,23,1,Berlin,Berlin,18.200000,False
Rahnsdorf,2024-06-26 08:00:00,5.000000,13.690405,52.451536,0.083333,0.166667,8.000000,2024-06-26,8,2,Berlin,Berlin,26.100000,False
Wollankstraße,2024-06-25 20:00:00,4.000000,13.391791,52.565482,0.160000,0.120000,20.000000,2024-06-25,20,1,Berlin,Berlin,21.100000,False
Berlin-Grünau,2024-06-25 09:00:00,4.000000,13.573497,52.413028,0.538462,0.384615,9.000000,2024-06-25,9,1,Berlin,Berlin,23.750000,False
Berlin Südkreuz,2024-06-23 15:00:00,1.000000,13.365319,52.475047,1.277778,1.666667,15.000000,2024-06-23,15,6,Berlin,Berlin,22.150000,False
Wollankstraße,2024-06-27 06:00:00,4.000000,13.391791,52.565482,0.800000,0.880000,6.000000,2024-06-27,6,3,Berlin,Berlin,24.000000,False
Grünbergallee,2024-06-24 20:00:00,5.000000,13.542485,52.399411,0.083333,0.083333,20.000000,2024-06-24,20,0,Berlin,Berlin,19.100000,False
Wollankstraße,2024-06-26 16:00:00,4.000000,13.391791,52.565482,0.880000,0.840000,16.000000,2024-06-26,16,2,Berlin,Berlin,30.300000,False
Hermannstraße,2024-06-24 22:00:00,4.000000,13.431313,52.467510,0.166667,0.166667,22.000000,2024-06-24,22,0,Berlin,Berlin,17.100000,False
Berlin-Hermsdorf,2024-06-24 11:00:00,4.000000,13.307690,52.617782,0.111111,0.111111,11.000000,2024-06-24,11,0,Berlin,Berlin,23.000000,False
Dallgow-Döberitz,2024-06-23 22:00:00,5.000000,13.059037,52.543554,0.000000,0.500000,22.000000,2024-06-23,22,6,Brandenburg,Dallgow (b Berlin),15.300000,False
Fredersdorf (b Berlin),2024-06-27 00:00:00,5.000000,13.760628,52.526212,0.250000,0.250000,0.000000,2024-06-27,0,3,Brandenburg,Fredersdorf ,20.750000,False
Berlin-Spindlersfeld,2024-06-24 20:00:00,5.000000,13.561448,52.447162,0.000000,0.000000,20.000000,2024-06-24,20,0,Berlin,Berlin,19.100000,False
Eisenhüttenstadt,2024-06-24 06:00:00,5.000000,14.658435,52.147980,0.000000,0.000000,6.000000,2024-06-24,6,0,Brandenburg,Eisenhüttenstadt,18.000000,False
Altglienicke,2024-06-27 10:00:00,4.000000,13.558753,52.407299,0.250000,0.166667,10.000000,2024-06-27,10,3,Berlin,Berlin,24.700000,True
Messe Süd (Eichkamp),2024-06-23 18:00:00,5.000000,13.270118,52.498750,0.615385,0.538462,18.000000,2024-06-23,18,6,Berlin,Berlin,20.400000,False
Birkenstein,2024-06-25 00:00:00,4.000000,13.647187,52.515601,0.000000,0.000000,0.000000,2024-06-25,0,1,Brandenburg,Hoppegarten,14.950000,False
Hohen Neuendorf (b Berlin),2024-06-25 20:00:00,5.000000,13.287091,52.669072,0.333333,0.250000,20.000000,2024-06-25,20,1,Brandenburg,Hohen Neuendorf,19.900000,False
Wünsdorf Waldstadt,2024-06-26 23:00:00,5.000000,13.468145,52.165559,0.000000,0.000000,23.000000,2024-06-26,23,2,Brandenburg,Zossen,20.150000,False
Jüterbog,2024-06-23 14:00:00,4.000000,13.054353,51.997509,0.000000,1.500000,14.000000,2024-06-23,14,6,Brandenburg,Jüterbog,22.400000,False
Berlin-Karow,2024-06-23 14:00:00,4.000000,13.469204,52.614884,0.133333,0.066667,14.000000,2024-06-23,14,6,Berlin,Berlin,22.000000,False
Berlin-Schöneweide Pbf,2024-06-24 07:00:00,3.000000,13.509395,52.455127,1.000000,0.333333,7.000000,2024-06-24,7,0,Berlin,Berlin,20.050000,False
Wilhelmshagen,2024-06-24 11:00:00,5.000000,13.722143,52.438711,0.166667,0.166667,11.000000,2024-06-24,11,0,Berlin,Berlin,23.400000,False
Biesdorf,2024-06-25 21:00:00,4.000000,13.555878,52.513097,0.416667,0.583333,21.000000,2024-06-25,21,1,Berlin,Berlin,19.300000,False
Bergfelde (b Berlin),2024-06-26 22:00:00,4.000000,13.320244,52.670303,0.400000,0.400000,22.000000,2024-06-26,22,2,Brandenburg,Hohen Neuendorf,21.400000,False
Berlin-Schönholz,2024-06-27 08:00:00,4.000000,13.381111,52.571422,0.375000,0.333333,8.000000,2024-06-27,8,3,Berlin,Berlin,25.450000,False
Berlin-Grunewald,2024-06-23 21:00:00,4.000000,13.261720,52.488693,0.333333,0.166667,21.000000,2024-06-23,21,6,Berlin,Berlin,16.500000,False
Yorckstraße (Großgörschenstraße),2024-06-25 14:00:00,4.000000,13.367797,52.492289,0.153846,0.153846,14.000000,2024-06-25,14,1,Berlin,Berlin,26.500000,False
Berlin-Marzahn,2024-06-26 13:00:00,4.000000,13.541341,52.543608,0.000000,0.000000,13.000000,2024-06-26,13,2,Berlin,Berlin,29.050000,False
Eisenhüttenstadt,2024-06-24 19:00:00,5.000000,14.658435,52.147980,0.000000,0.000000,19.000000,2024-06-24,19,0,Brandenburg,Eisenhüttenstadt,19.100000,False
Berlin-Pankow,2024-06-26 12:00:00,5.000000,13.410770,52.566477,0.200000,0.280000,12.000000,2024-06-26,12,2,Berlin,Berlin,29.900000,False
Bergfelde (b Berlin),2024-06-25 05:00:00,4.000000,13.320244,52.670303,0.000000,0.000000,5.000000,2024-06-25,5,1,Brandenburg,Hohen Neuendorf,18.200000,False
Köllnische Heide,2024-06-24 22:00:00,5.000000,13.467807,52.469653,0.000000,0.000000,22.000000,2024-06-24,22,0,Berlin,Berlin,17.100000,False
Wittenberge,2024-06-25 21:00:00,3.000000,11.762871,53.003115,2.000000,1.166667,21.000000,2024-06-25,21,1,Brandenburg,Wittenberge,20.050000,False
Ludwigsfelde,2024-06-26 10:00:00,4.000000,13.267319,52.298098,0.600000,0.200000,10.000000,2024-06-26,10,2,Brandenburg,Ludwigsfelde,28.650000,False
Priesterweg,2024-06-26 07:00:00,4.000000,13.356281,52.459914,0.166667,0.166667,7.000000,2024-06-26,7,2,Berlin,Berlin,24.450000,False
Bernau (b Berlin),2024-06-25 09:00:00,3.000000,13.592641,52.675569,0.500000,0.750000,9.000000,2024-06-25,9,1,Brandenburg,Bernau bei Berlin,24.900000,False
Baumschulenweg,2024-06-24 03:00:00,4.000000,13.490097,52.467244,0.000000,0.000000,3.000000,2024-06-24,3,0,Berlin,Berlin,14.650000,False
Birkenstein,2024-06-24 21:00:00,4.000000,13.647187,52.515601,0.000000,0.000000,21.000000,2024-06-24,21,0,Brandenburg,Hoppegarten,17.000000,False
Berlin-Friedrichstraße,2024-06-25 21:00:00,2.000000,13.387206,52.520373,0.454545,0.363636,21.000000,2024-06-25,21,1,Berlin,Berlin,20.200000,False
Zeuthen,2024-06-25 18:00:00,5.000000,13.627173,52.348936,0.615385,0.307692,18.000000,2024-06-25,18,1,Brandenburg,Zeuthen,23.000000,False
Nöldnerplatz,2024-06-25 08:00:00,5.000000,13.484452,52.503497,0.184211,0.078947,8.000000,2024-06-25,8,1,Berlin,Berlin,23.350000,False
Berlin-Zehlendorf,2024-06-26 06:00:00,4.000000,13.258659,52.431067,0.571429,0.571429,6.000000,2024-06-26,6,2,Berlin,Berlin,21.000000,False
Heerstraße,2024-06-27 05:00:00,5.000000,13.259379,52.508121,0.083333,0.166667,5.000000,2024-06-27,5,3,Berlin,Berlin,22.150000,False
Baumschulenweg,2024-06-26 10:00:00,4.000000,13.490097,52.467244,0.026316,0.052632,10.000000,2024-06-26,10,2,Berlin,Berlin,28.550000,False
Berlin-Rummelsburg,2024-06-25 01:00:00,4.000000,13.478362,52.501309,0.000000,0.000000,1.000000,2024-06-25,1,1,Berlin,Berlin,16.300000,False
Falkenberg (Elster),2024-06-25 00:00:00,3.000000,13.247685,51.583620,0.000000,0.000000,0.000000,2024-06-25,0,1,Brandenburg,Falkenberg (Elster),15.550000,False
Berlin-Blankenburg,2024-06-27 10:00:00,4.000000,13.443330,52.591164,0.619048,0.666667,10.000000,2024-06-27,10,3,Berlin,Berlin,27.250000,False
Mahlow,2024-06-23 13:00:00,5.000000,13.407932,52.360540,0.333333,0.166667,13.000000,2024-06-23,13,6,Brandenburg,Mahlow,21.800000,False
Jannowitzbrücke,2024-06-24 13:00:00,4.000000,13.419347,52.514270,0.081081,0.135135,13.000000,2024-06-24,13,0,Berlin,Berlin,24.350000,False
Neustadt (Dosse),2024-06-24 22:00:00,5.000000,12.450667,52.852677,0.500000,0.500000,22.000000,2024-06-24,22,0,Brandenburg,Neustadt (Dosse),16.900000,False
Potsdam Park Sanssouci,2024-06-27 09:00:00,3.000000,13.014512,52.394108,0.200000,0.200000,9.000000,2024-06-27,9,3,Brandenburg,Potsdam,24.050000,False
Teltow Stadt,2024-06-25 04:00:00,5.000000,13.276623,52.396906,0.000000,0.000000,4.000000,2024-06-25,4,1,Brandenburg,Teltow,14.900000,False
Berlin-Frohnau,2024-06-27 08:00:00,4.000000,13.289934,52.632758,0.166667,0.166667,8.000000,2024-06-27,8,3,Berlin,Berlin,25.450000,False
Rathenow,2024-06-27 16:00:00,4.000000,12.354840,52.599640,0.000000,1.000000,16.000000,2024-06-27,16,3,Brandenburg,Rathenow,26.650000,True
Berlin Anhalter Bahnhof,2024-06-26 05:00:00,3.000000,13.381362,52.503486,0.428571,0.285714,5.000000,2024-06-26,5,2,Berlin,Berlin,20.100000,False
Savignyplatz,2024-06-26 16:00:00,4.000000,13.319271,52.505093,0.690476,0.714286,16.000000,2024-06-26,16,2,Berlin,Berlin,30.650000,False
Eberswalde Hbf,2024-06-27 15:00:00,3.000000,13.797062,52.834021,1.714286,1.714286,15.000000,2024-06-27,15,3,Brandenburg,Eberswalde,31.000000,False
Waßmannsdorf,2024-06-24 14:00:00,5.000000,13.463530,52.368420,0.166667,0.166667,14.000000,2024-06-24,14,0,Brandenburg,Waßmannsdorf,24.350000,False
Luckenwalde,2024-06-24 06:00:00,5.000000,13.160409,52.090590,0.500000,1.000000,6.000000,2024-06-24,6,0,Brandenburg,Luckenwalde,17.450000,False
Zossen,2024-06-27 10:00:00,5.000000,13.438571,52.218923,1.333333,1.333333,10.000000,2024-06-27,10,3,Brandenburg,Zossen,24.700000,True
Grünbergallee,2024-06-25 23:00:00,5.000000,13.542485,52.399411,1.000000,1.083333,23.000000,2024-06-25,23,1,Berlin,Berlin,17.900000,False
Seegefeld,2024-06-25 23:00:00,5.000000,13.116810,52.552480,0.666667,1.333333,23.000000,2024-06-25,23,1,Brandenburg,Falkensee,18.950000,False
Schöneberg,2024-06-26 06:00:00,4.000000,13.352068,52.479377,0.071429,0.119048,6.000000,2024-06-26,6,2,Berlin,Berlin,22.250000,False
Waidmannslust,2024-06-26 21:00:00,4.000000,13.320996,52.606480,0.466667,0.400000,21.000000,2024-06-26,21,2,Berlin,Berlin,22.100000,False
Lichtenrade,2024-06-25 01:00:00,5.000000,13.396175,52.387297,2.000000,1.000000,1.000000,2024-06-25,1,1,Berlin,Berlin,14.450000,False
Trebbin,2024-06-27 09:00:00,5.000000,13.230382,52.217618,1.500000,2.000000,9.000000,2024-06-27,9,3,Brandenburg,Trebbin,24.050000,False
Strausberg Stadt,2024-06-26 21:00:00,5.000000,13.888133,52.576980,0.000000,0.250000,21.000000,2024-06-26,21,2,Brandenburg,Strausberg,22.800000,False
Wittenberge,2024-06-24 15:00:00,3.000000,11.762871,53.003115,0.428571,1.428571,15.000000,2024-06-24,15,0,Brandenburg,Wittenberge,24.700000,False
Bergfelde (b Berlin),2024-06-27 00:00:00,4.000000,13.320244,52.670303,1.166667,1.166667,0.000000,2024-06-27,0,3,Brandenburg,Hohen Neuendorf,20.100000,False
Friedrichsfelde Ost,2024-06-23 20:00:00,4.000000,13.520254,52.514169,0.200000,0.200000,20.000000,2024-06-23,20,6,Berlin,Berlin,16.150000,False
Wittenberge,2024-06-25 12:00:00,3.000000,11.762871,53.003115,1.600000,2.800000,12.000000,2024-06-25,12,1,Brandenburg,Wittenberge,27.450000,False
